key,mean,lower,upper,n.subj,seed
b_syntax_dev1,0.38712569546975467,0.1893770930037715,0.5941877116664456,300,9
b_syntax_dev1:trial_dev1,0.08543586556942705,-0.09658420613678985,0.28334604344090464,300,9
b_trial_dev1,-0.049110297459612116,-0.27826527195923334,0.18555491692787532,300,9
critical_pred,2.002083077792247,1.4998468621065508,2.5353075794677378,300,9
critical_subj,2.6054627375929025,2.0601748482510813,3.187242436358111,300,9
filler_pred,1.7329907517341687,1.236742113160964,2.2490573027578047,300,9
filler_subj,2.6781138738125323,2.1510571293711447,3.2454180002112523,300,9
syntax_critical,0.6033796598006552,0.033178158769572565,1.16365105483874,300,9
syntax_filler,0.9451231220783635,0.4032509060990229,1.4999014615780608,300,9
b_Intercept,3.5884622829311223,2.707276792965039,4.57278847402449,300,10
b_syntax_dev1,0.7223660779760938,0.43183493158920616,1.030515267429533,300,10
b_syntax_dev1:trial_dev1,0.017668482828512338,-0.2914762876630809,0.31693960287880596,300,10
b_trial_dev1,-0.23749315071814672,-1.0054086260465709,0.5577994162064231,300,10
critical_pred,3.1212578385016876,1.8986801040141468,4.3695500857513325,300,10
critical_subj,4.53065302879685,3.2476605041293554,5.903308562531562,300,10
filler_pred,2.61093457140837,1.4432609652192854,3.884511931800032,300,10
filler_subj,4.091003693017582,2.816489981925701,5.488854147189958,300,10
syntax_critical,1.4093951902951627,0.587961901673687,2.295230967288801,300,10
syntax_filler,1.4800691216092121,0.659452068915747,2.3401376249629497,300,10
b_Intercept,2.1580329821463957,1.8257166176878825,2.5194124228636414,300,11
b_syntax_dev1,0.5133591749254611,0.35856433460165504,0.6785474971380514,300,11
b_syntax_dev1:trial_dev1,0.06506510683455553,-0.11488500259630535,0.257863461886669,300,11
b_trial_dev1,0.27311981053283485,-0.30883754451634,0.8430612135371758,300,11
critical_pred,1.4366191035226554,0.789329991331795,2.1166110543691405,300,11
critical_subj,2.3332072397044663,1.6417278829491904,3.0674650400243646,300,11
filler_pred,1.852728510919214,1.1524604778546965,2.5551993081699513,300,11
filler_subj,3.0095770744392474,2.273144033038582,3.7840974864382066,300,11
syntax_critical,0.8965881361818111,0.4154549267380478,1.3863736696961093,300,11
syntax_filler,1.1568485635200332,0.6510541480840074,1.6852197850190214,300,11
b_Intercept,4.194011241571982,3.474402484880711,5.034832476578182,300,12
